date,developerResponse,review,rating,isEdited,title,userName
2022-08-04 21:32:45,,I love everything here,5,False,Am enjoying my self in this app so easy to access,perry hot
2022-05-18 05:44:24,"{'id': 29850554, 'body': ""We're so excited to hear that you met someone special on Badoo 💜 It makes our day to know that we played a small part in connecting you together, and we would love to hear more! Please do DM us @BadooHelp via Facebook or Twitter and tell us your love story!"", 'modified': '2022-05-19T19:16:13Z'}",Met my fiancé on this app. Been together for almost 2.5yrs ❤️ I love how easy it was to talk to him and get to know each other.,5,False,Best Dating App,Fishtanklover
2022-01-10 05:26:11,"{'id': 27390054, 'body': 'Thank you for your review.', 'modified': '2022-01-12T08:05:21Z'}",However... men showing up under M4M searches with STRAIGHT in their profile is kind of a shame. Therefore 3 vs 4.5 stars.,5,False,Love this site,Shane061979
2022-05-07 04:08:34,"{'id': 29618350, 'body': ""We're sorry to see that you've not had a good experience on Badoo! We'd love to find out how we can improve our app. Let us know @BadooHelp on social media or on badoo.com/feedback. We are always on the hunt for new ideas 💡"", 'modified': '2022-05-08T09:14:31Z'}","For every one real profile there are 100 fake ones… 
You can also search by distance but even when you do that, every single profile is someone in a different country that says they’re “coming to the US” lol. 
Spare yourself the annoyance and look into a different app.",1,False,Not legit,KYLIEWAKE
2022-03-15 17:14:06,"{'id': 28647158, 'body': ""We're so excited to hear that you met someone special on Badoo 💜 It makes our day to know that we played a small part in connecting you together, and we would love to hear more! Please do DM us @BadooHelp via Facebook or Twitter and tell us your love story!"", 'modified': '2022-03-18T09:24:28Z'}","U just have to be really patient and u will understand it amazing…my beautiful loving gf came from here…there are a lot of hookups, but if u know who I are and what ur looking for, ud see it",4,False,Badoo try,toneyfill
2022-03-12 10:11:23,"{'id': 28553412, 'body': ""Thank you for your feedback! We're happy to hear you're enjoying Badoo. Do let us know how we could earn that one star and make our rating 5 stars. We're really curious to find out what we can do. Drop us a message @BadooHelp on social media or send us an email via badoo.com/feedback. 💜"", 'modified': '2022-03-14T07:51:11Z'}",interesting enough to check out and keep installed to possibly meet someone,4,False,Overall good Solid 4 1/2 ⭐️,youztubr
2022-03-02 02:06:14,"{'id': 28362091, 'body': 'Hey there, We block anyone that violates our guidelines. If you would like us to look into this for you please contact us on @BadooHelp or https://badoo.com/feedback/ and we can see what is happening.', 'modified': '2022-03-03T14:43:27Z'}",3 hours into signing up for badoo I was already given a warning and my account will be banned next time I do something which I haven’t even matched with anyone yet. Also what do the emojis means on peoples profiles and how do you get them?,2,False,Odd mechanics,Dan1020301
2021-10-13 18:03:00,,Very good so far. Been on the site for 2 days and I feel safe and good.,5,False,They got your back,Anniekinsky
2021-12-18 07:34:35,"{'id': 26935025, 'body': ""Hey, Finding the perfect match may take a little while. However, our support team is ready to help you reach new heights with your time on Badoo 🚀. All you need to do is drop us your registered email address or phone number (including country prefix) on social media to @BadooHelp. We'll give you personalised advice for free 💜"", 'modified': '2021-12-20T08:15:41Z'}","3 stars for right now, not paying for something that I can’t get to work or find “true love” but let’s see still learning to utilize but overall good app.",3,False,Still learning..,hotColdd
2021-11-26 03:50:28,"{'id': 26507440, 'body': 'Hi there, if you have any ideas or feedback for us, you can always reach out at badoo.com/feedback and share your experiences!', 'modified': '2021-11-27T14:13:38Z'}","There is a lot of things to discover on this social media, I would like to see what’s going to happen tomorrow",4,False,Just knowing,the guatemala boy
2021-09-09 04:32:39,,I actually like it. I would recommend.,5,False,Worth a try,AETBE
2021-08-15 11:20:43,"{'id': 24538196, 'body': ""Welcome to our community 🙌 We're so glad that you're enjoying the app so far. If you ever have any questions, we're always around to answer them on social media @BadooHelp"", 'modified': '2021-08-16T19:25:58Z'}","It really cool . Straight to the point . Moves fast speed no
Lagging . You can put
 A lot of
Pictures",5,False,New User,throatgoatrobincartel
2021-09-03 05:19:19,"{'id': 24915648, 'body': ""Most members who appear in the Encounters section live close to you. However, once you've voted on the closest members, you will see people in the closest cities and then nationwide. To see more daters in your region, please try changing your search criteria slightly and you'll see you'll be getting matches in no time!"", 'modified': '2021-09-05T11:48:07Z'}","This app has a lot of people with fake locations. When you are actually in San Francisco, you are connected with people who tweaked their location. Most of them are from Philippines and they choose Canada College as their location. Tinder and Bumble are way better for connecting you with locals.",1,False,A lot of fakes,BigBossMaan
2021-08-22 19:26:03,"{'id': 24685952, 'body': ""We only block profiles that have violated our Community Guidelines- if you'd like us to double-check this decision, please contact us at Badoo.com/Feedback with your registered email address or phone number and we'll look into it for you!"", 'modified': '2021-08-24T09:00:03Z'}","I was unnecessarily blocked for being ""rude"" and ""threatening"". When I asked in what way I was being those things, they couldn't tell me. I know for a fact that I was not acting in that way and the fact that they couldn't prove it to me was all the answers I needed. This is ridiculous!",1,False,Blocked for rude and threatening behavior.,ECQ92
2021-07-16 01:02:41,"{'id': 23982338, 'body': ""We have systems in place to quickly identify suspicious behaviour as well as a team of moderators that working hard 24/7 to ensure we are building a safe space for everyone to Date Honestly. We also count on the support of the community -if something doesn't feel right, please report it!"", 'modified': '2021-07-17T22:15:34Z'}",To many fake profiles Disappointed you should verify every profile so won’t be so many fake ones,4,False,Is ok,19682020
2021-06-14 06:22:10,"{'id': 23403376, 'body': ""Good to hear that you're enjoying the app! If you have any trouble with your new account, please do send us a message on social media @BadooHelp 🙇"", 'modified': '2021-06-15T19:23:05Z'}",Kinda nice!,5,False,Hope everything good! I had my last account banned idm why but good,viejolesssbiano
2021-07-13 02:24:57,"{'id': 23922205, 'body': 'Thanks for your feedback, it was sent to our developers!', 'modified': '2021-07-14T10:01:43Z'}","I just wish the distance ranges could be controlled.. I live in KY, I don’t want someone from VA or FL matching or viewing my profile… but other than that this app is great so far.",4,False,Rate,Kialuvv
2020-07-07 23:58:59,,I always manage to meet great people that are always intrested in the same things iam thanks to badoo !!,5,False,It’s always fun,chasity sommers
2021-03-02 15:52:24,"{'id': 21433065, 'body': 'Hey, sorry to hear this. Do you believe that we got this wrong? If so, send us a DM on social media @BadooHelp and we can take another look for you. You can find us on Facebook, Twitter, and Instagram.', 'modified': '2021-03-03T21:10:41Z'}","I was blocked and removed from this dating app for living an alternative lifestyle. We don’t all fit into a cookie cutter way of life and in 2021 you would think this company would be more accepting. Oh well, there are so many better dating apps out there, just wanted to give this one a shot.",1,False,Not very alt friendly,ThatGuyJ4230
2020-08-08 15:15:42,,This app is more like a meat market for men to get nudes and get naughty. Too easy for them to do so. Should be a system that makes it harder to send nudes but I myself can handle it some young lady might not be able to handle the sexual content that takes place and get stuck in a harassment situation just saying,2,False,Rate us,mrsfaulk
2020-06-01 01:45:39,,I enjoy being able to choose who I want to message and see who is viewing me!,5,False,Perfect,jen holder
2020-05-28 19:15:13,,Found everything I was looking for in a date site,5,False,Love it,Brandy082581
2020-03-31 17:02:31,,I’m not sure if it’s connecting the right people with the right people but still hopium here 🤣,5,False,How many times do I have to rate this app  ?,TonyBlazy
2020-03-22 13:27:37,,The matching and all the features seem so easy to use I feel like I like this dating app more than any other app,5,False,Best dating app ever,Dominicandude51
2019-12-27 10:28:22,,Title says it all. Won’t open just crashes. I have messages I can’t get to. Halp.,5,False,Keeps crashing after update,suckerbergisavillian
2020-02-05 23:27:23,"{'id': 13331846, 'body': ""Thank you for your great feedback, we've taken this onboard and will consider making this change in future updates."", 'modified': '2020-02-06T13:08:47Z'}",I would give it a higher rank but I wish I was able to adjust my findings to whatever country I want no matter where I am. As is it shows matches from local people only.,3,False,Choices,Smurf villages
2019-09-20 20:17:27,,Love this app. Hope the Modbots help keep some of the pervasive homophobic hatefulness under control. Otherwise this app is really well designed and easy to use. Cheers.,5,False,Great app,Loobof
2019-10-13 22:18:39,"{'id': 11287966, 'body': ""Regularly go through your Encounters and like other profiles. Once someone likes you back, you can start chatting. Sometimes it can take a little until you find someone that you fit to well, but don't worry, we have over 450 Million users - there will be someone for you too! Message us on https://badoo.com/feedback for some tips and tricks."", 'modified': '2019-10-16T14:19:30Z'}","The woman on this app aren’t that attractive. Also there are way more guys to girls. Also, no one looks at your profile unless you pay for the premium and boosts constantly... you don’t get any attention on this app as a male. I’m a very handsome guy and had a lot of trouble.",2,False,This app is a waste of time and money,Gregulator34
2019-05-22 04:27:54,,I like the app the only thing is that I have some connection issues,5,False,Badoo is great to find what your looking for,Samuel_sony
2019-05-22 04:29:14,"{'id': 8804692, 'body': 'You indeed can delete matches and block users! Please send us a message on badoo.com/feedback, and we’ll sort this out for you. Remember to contact us using your registered email address to speed things up!', 'modified': '2019-05-22T18:48:31Z'}",App is easy to use.  I like that the picture are verified.  Helps with catfishing.   Although I wish there was a way to unmatch  and/or block other users.  Otherwise I’m enjoying the app.,4,False,May21-Dee,deewschu
2019-04-11 02:41:13,,It has made me be friend a few amazing ladies . Although iv not been much online but I think it’s a great place to talk to amazing women . I like the recent update too : thanks,5,False,Baddoo,Mc_Larry
2019-04-26 00:11:27,"{'id': 8415261, 'body': 'Badoo is actually totally free to use! But we do offer some optional paid for upgrades. We work hard to keep a database of high quality real users, and our moderation team works 24/7 to spot any malicious profiles. However, it is completely up to the other users to like and chat with you.', 'modified': '2019-04-28T17:32:57Z'}","Trying to get people to sign up for an upgrade is stupid, there are no guarantees and fake people get on here trying to bait people into scams. If I paid for a subscription I would expect a guarantee I would get laid!",4,False,Free,hurley2085
2019-01-29 23:36:38,,I’m met someone as amazingly so far I chatted with him unlike blind date but glad I met someone who understanding me and forward future with him (hopeful). Thanks badoo!,5,False,Met someone 💕,Bellrosex3
2019-04-08 19:02:45,"{'id': 8149911, 'body': ""We are happy to know that you are enjoying Badoo. But we'd be even happier if you gave us 5 stars! If you don't think we deserve it, can you let us know why? We would love to know how we could improve Badoo even more!"", 'modified': '2019-04-10T10:29:50Z'}",No major issues. Should be a requirement to have a picture on their profile,4,False,Just saying,P.Macccc
2019-02-03 01:25:43,"{'id': 7170248, 'body': 'Oops! We’ll get this looked at for you as soon as possible. Please drop us a message on badoo.com/feedback. Remember to contact us using your registered email address to speed things up!', 'modified': '2019-02-05T18:33:39Z'}","Please fix the notifications on this, it was working perfectly fine but a few updates ago they just stopped. Sometimes they come sometimes they don’t.",3,False,"Good app, but.",Rasheim
2018-11-23 20:33:11,,"Nice app . Not as money hungry as the other dating apps. I know they need revenue to keep going, but as apps go Badoo is one of the better ones...",5,False,Badoo gives a lot for not a lot of $$$,MarySweat
2018-11-28 17:30:59,,"This app uses fake users to message whenever someone logs off and gets bored of the app. They do it as a sad attempt to maintain users and bring them back, but funny enough all the profiles they claim are waiting around to be messaged are all fake transsexual looking people. It’s a failed attempt of a dating app and these people are desperate for users.",1,False,Bunch of spam,burpitymmmm
2018-10-05 06:13:43,,I am here to make new friends and get close to my far away family also see if I’m favor to get a life partner thanks,5,False,Thankful,Ricogabriel
2023-02-14 13:56:45,"{'id': 34892421, 'body': 'Thank you for your review.\nWe have acknowledged your query and we will get back to you soon.\nThank you for your patience.', 'modified': '2023-02-15T21:08:03Z'}",Very easy to connect and very safe,5,False,have lots of friends to meet,Travelbug2017
2018-07-13 04:37:29,"{'id': 4256023, 'body': 'Hey! Sorry to hear about this. Are the photos you’re uploading following our guidelines? You can find more information here https://badoo.com/help/?section=5. If they are, please contact us at badoo.com/feedback, and we’ll take a look for you.', 'modified': '2018-07-16T14:03:50Z'}","Doesn’t matter how many images you upload at a time or from what platform, you have to do it over and over again and still won’t be able to use the app because you still have to add a freakin photo. Very frustrating and not worth the space on my phone.",1,False,Endless succession of “add a photo”,Fckgender
2017-09-20 21:24:10,,I've been recieving messages IG from guys all day regarding this app that I've never heard of! I don't have an account! The only reason I got the app now is because you guys stole my IG and put it on there and i wanted to leave a review letting you know how horrible you people are for taking someone's info and putting on your site WITHOUT CONSENT! I want my IG taken down from this trash-app immediatly!,1,False,THIS APP STOLE MY IMFORMATION!!,katanavalencia
2022-12-20 10:07:35,"{'id': 33863515, 'body': 'Thanks! 🙌 We appreciate you taking the time to review Badoo 🥰', 'modified': '2022-12-21T20:10:04Z'}",Beautiful work and layout,5,False,It better most apps,Mr. Urban Societyy 140/140Club
2022-12-10 05:02:58,"{'id': 33653960, 'body': 'Thanks for your review 💜', 'modified': '2022-12-11T12:32:24Z'}",You are welcome to come over and help me with the stuff you need to do for me and I,5,False,Yes but I’m still in town for sure,ghkghpoj480075
2022-06-12 22:07:43,"{'id': 30346680, 'body': ""Thank you for your feedback! We're happy to hear you're enjoying Badoo.  💜"", 'modified': '2022-06-14T08:26:03Z'}",You can contact many people and have a diverse chat.,5,False,Pretty good to have a fun chat,San Pedrito
2022-11-15 20:45:31,"{'id': 33212393, 'body': ""Thank you for your feedback! We're happy to hear you're enjoying Badoo. Do let us know how we could earn that one star and make our rating 5 stars. We're curious to find out what we can do. Please drop us a message @BadooHelp on social media or email us via badoo.com/feedback 💜"", 'modified': '2022-11-17T08:28:34Z'}",I don’t like most of these apps cause of the fake profiles but at least this one has been very good at filtering fakes out.,4,False,"Good app, great way to meet new people!💪🏻👍🏻",Thanos133
2022-05-08 15:02:31,"{'id': 29655040, 'body': 'Thank you for your review.', 'modified': '2022-05-10T06:30:01Z'}",Easy to use free to chat will be more better,5,False,Easy to use free to chat will be more better,nasdvery
2022-05-12 00:13:33,"{'id': 29721415, 'body': 'This doesn’t sound good! Please send us a message on badoo.com/feedback, and we’ll sort this out for you. Remember to contact us using your registered email address to speed things up!', 'modified': '2022-05-13T07:16:54Z'}",I unsubscribed from premium and just discovered a few days after that I have a pending charge for a subscription. I’ll now have to try to get in touch with the company if it resolves and we all know how that goes usually. Save your time and money and go with a different app.,1,False,Buyer Beware,frostfire
2022-03-30 05:17:37,"{'id': 28912565, 'body': 'Thank you for your review.', 'modified': '2022-04-01T06:59:44Z'}",So far I’ve been satisfied with this app vs most. I love the updates they have made to the app. 💕 so far I’m happy.,5,False,Dating app,sage_babecakez444
2022-01-11 10:00:40,"{'id': 27414942, 'body': ""Thanks for letting us know about the technical issue you're experiencing. We'd love to report this to our team and fix it! To help us with this, please message us at @BadooHelp or badoo.com/feedback with a few more details - screenshots will help too."", 'modified': '2022-01-13T07:57:42Z'}",Just fix the bugs in message notification,5,False,Nice app,Dragon1881
2021-12-02 10:32:28,"{'id': 26641830, 'body': 'Thank you so much for thinking so, we love you💜', 'modified': '2021-12-04T16:47:06Z'}",I’ve been using Badoo for awhile now(years) and it has been the best dating app I’ve used so far,5,False,Great app,Kchicko
2021-09-15 08:01:26,"{'id': 25144775, 'body': 'Hey there💜 Remember it is totally free to speak to your matches as well as use the people nearby feature so get matching!', 'modified': '2021-09-16T14:16:55Z'}",I wish it could be less expensive,5,False,Great app,isiahmarquez
2021-02-28 15:12:23,,A lot better than the other dating apps I’ve tried.,5,False,Decent dating app.,TeriPJoe
2021-05-18 13:55:11,"{'id': 22904430, 'body': ""Hmmm, this doesn't sound good! We'd love to take a look at it for you and see if there's something more going on with your profile. Please do reach out to us on Facebook, Twitter, or Instagram @BadooHelp so we can investigate."", 'modified': '2021-05-19T22:21:32Z'}",I’m not getting a review from anyone after I swipe 50 times what’s up,4,False,I’m not getting a response after I swipe 50 times what’s up,Very Helpful tee
2021-02-14 23:32:44,,"It’s wonderful because members are  verified. I am glad pics that are not allowed nudity. ❤️
Some dating apps have scammers. This site is awesome. Safer than others",5,False,Great dating app,cnypatti
2020-12-08 08:07:44,"{'id': 19666241, 'body': 'Hey there, Thank you for your honest review! We are happy to hear that you are getting so many matches with us. Keep on being you! 😊', 'modified': '2020-12-10T08:27:44Z'}","Other apps don’t give as many matches, and it’s easier to work with more matches than “accurate” ones",4,False,I actually get matches,triforcewon1
2020-11-12 05:16:39,,"Found 5 matches within the first day, and have been enjoying it ever since! This app really works!",5,False,Great app!,Panda_Vapor
2020-10-28 18:12:52,,Y’all are the most wonderful dating app that I have on my phone and I thank y’all for that and everything y’all do for me,5,False,Amazing app,Longeagle321
2020-08-17 15:48:10,,"very good app, definitely can find new people near you instantly.",5,False,Almost better than tinder ;),workd1
2020-09-17 11:42:46,"{'id': 17964959, 'body': ""Badoo is determined to stamp out fake profile registrations, which is why we've introduced photo verification; together with our other methods of verification. We take the privacy and security of our users very seriously. You can learn more about this at badoo.com/privacy Please get in touch via badoo.com/feedback for help deleting your profile 🙇"", 'modified': '2020-09-19T08:14:29Z'}","Can’t use the app without providing a face photo. I’m not out of the closet and prefer not to have my face all over the place. Thought I’d try this app before grindr but I can’t even use it. What a nice way to welcome folks. I’ll just stay confused in my miserable marriage. Thanks for making me feel comfortable!!!

On top of that, YOU CAN’T DELETE YOUR ACCOUNT!!! THEY KEEP EVERYTHING YOU UPLOAD ON FILE!!!!!",1,False,Discretion Denied!,MarcKaeden
2020-09-01 00:50:16,"{'id': 17666359, 'body': ""Thanks for your feedback and for letting us know about the technical issue you're experiencing. We'd love to report this to our team and fix it! To help us with this, please message us at @BadooHelp with a few more details - screenshots will help too!"", 'modified': '2020-09-03T08:15:08Z'}",There is a random loud sound while scrolling every couple of minutes. As if an ad is playing underneath (all other apps had been shut down). Pls fix,3,False,Random loud sounds while scrolling,Nitroxonly
2020-08-04 01:07:16,,"I stumbled upon this amazing dating app. Most users are real. Some are just here to chat and not date.

Million times better than OKCupid.

A clean site and much better than Tinder and Match and Filipino Cupid. Very few hookers and catfish. 

Good work guys. Have not met anyone yet but seems there may be a possibility. I may sign up for an tear or more. Coolest dating site.

Good luck to everyone.",5,False,Real nice dating app,Trulytrulyopinionated
2020-07-01 17:54:31,"{'id': 16360566, 'body': ""Hello! We're sorry to hear you haven't found anyone near you yet. Try expanding your age and distance preferences and don't forget to make sure your filters (found in the Settings menu) aren't too restrictive. We hope that helps!  💜"", 'modified': '2020-07-02T11:32:45Z'}",App has a  hard time showing people in my area.,5,False,Decent app,titlted halo
2020-07-22 07:56:13,"{'id': 16812632, 'body': ""Hey, We know that finding the perfect match may take a little while. However, our support team is ready to help. All you need to do is drop us your registered email address or phone number (including country prefix) on social medial to @BadooHelp. We'll give you personalised advice for free 💜"", 'modified': '2020-07-22T14:47:58Z'}","I don’t  know how long it will take to see a resemblance of finding out your partner through this app, but it seems it’s going to take a while to find someone you match up with. I say that due to having some difficulty of finding someone.",2,False,Not so great dating app,heatness
2020-07-19 13:05:59,"{'id': 16754840, 'body': 'Hi 👋Thanks for your feedback! We made the decision to remove Livestream on Badoo, as we want to encourage active participation in our community by creating meaningful connections through messaging, and video chat. I appreciate this may be frustrating for you, so please let us know if you have any questions or feedback at Badoo.com/Feedback.', 'modified': '2020-07-20T14:19:46Z'}","Good app, however they need to bring back the live feature and the bump feature. It’s what made badoo unique and better than all the rest on the market.",4,False,Good app,Lisa122008
2020-07-08 02:14:40,"{'id': 16489275, 'body': ""Hi, Thanks for letting us know about the issue you're experiencing. We'd like to report this to our team and fix it! \n\nTo help us with this, please message us at badoo.com/feedback with a few more details -Pleas attach screenshots if possible."", 'modified': '2020-07-08T15:00:26Z'}","was LITRALLY on here for weeks and I was talking to people one day I went off the app and clicked on it again to see the messages I was logged out THEN I tried to log in again But it said my pass was wrong so I tried to re set it but then said my email, my number and everything wasnt recognized and I can’t even revive my account like",1,False,TERRIBLE,idontcare1616
2020-07-07 05:21:12,"{'id': 16487736, 'body': ""Hey Kenny! Your location is determined by the GPS in your mobile device and you cannot change it. We think in this case it's best if you use the distance filter in Encounters to limit your distance. The filter will also work in People Nearby and Search. If you have any questions, do let us know via badoo.com/feedback or on social @BadooHelp 💜"", 'modified': '2020-07-08T13:53:43Z'}",How do you change the location? I keep getting people from different cities and not mines,4,False,Location,Kenny0215
2020-04-17 08:25:07,,Been using for 5 years and has introduced me to a lot of people in my local area.,5,False,Great site,Boricua281
2020-02-20 13:49:36,,It’s a good apps but need more updates because compare to the other apps it’s really very slow. Thank you,5,False,Good,rezyan.bhuyian
2020-02-16 21:16:02,,I like this app a lot I have found many nice guys to talk to and get to know. Highly recommended,5,False,So far everyone is real,shameonyoufacebook
2020-02-04 01:57:15,,"Your app is easy to access, available world-wide, and free. Can’t beat that!",5,False,"Easy, free and convenient",skidkebfowlcjr
2019-12-24 02:58:49,,I like the app.  It works smooth and there are a good amount of potential matches.  This gives very reasonable chances for success.  👌,5,False,Solid,Skillrod
2020-01-07 17:27:21,"{'id': 12788335, 'body': 'Thank you for your review.\nWe have acknowledged your query and we will get back to you soon.\nThank you for your patience.', 'modified': '2020-01-08T08:14:22Z'}",To many old profile not active and the men from Africa scam try get people send money and women who use men profile I block to many people on this app,4,False,Report none,report on site
2019-09-30 06:46:06,,Give more chats!! It’s boring when you want to chat with someone but can’t.. the more freedom of use the better the site!!,5,False,Chats,hottonya
2019-07-23 13:58:27,,"It’s the best app ever and it so easy to understand and it free and you will get anything you want in this app sex , married, you name it go for it don’t wast your time",5,False,Amazing app,Abdulai Sesay SL
2019-08-20 19:46:06,"{'id': 10317018, 'body': 'This doesn’t sound good! Please send us a message on badoo.com/feedback, and we’ll sort this out for you. Remember to contact us using your registered email address to speed things up!', 'modified': '2019-08-23T09:48:06Z'}",If I ‘X’ them out they shouldn’t be allowed to see me again. I know how rude that sounds but its unfair to me for them to constantly like me and pop up more than once.,4,False,Matches or not,anonymouslyher
2019-06-05 02:32:08,,I am rating you because I need more love in my life and I am down to to keep it healthy and share love the right way with all my respect Britt.,5,False,Me,LuckyBreeze124
2019-03-21 08:51:48,,I have meet people on this site and know that it is a very helpful tool meeting others that I wouldn’t normally meet. It’s a great site,5,False,Great app,Ascelaboveall
2019-04-15 20:23:35,"{'id': 8244985, 'body': ""If your profile has been blocked, it's because you've breached our community guidelines. If you believe that you've been blocked in error, please contact us on badoo.com/feedback.\n\n However, please understand that if your profile is found to have been blocked correctly, our decision is final and your account will remain blocked."", 'modified': '2019-04-16T15:01:22Z'}","I hate the fact I got blocked out the app
Plenty of times for reasons I have no clue about they don’t even tell you ...I made a new one The app keeps messing up i can message but nobody can see the message I can’t comment on live but nobody sees the comments they think I’m ignoring them can somebody help ??",2,False,..,ms azania
2019-04-09 00:40:16,"{'id': 8149840, 'body': 'Badoo is actually totally free to use! But we do offer some optional paid for upgrades. Watch out for our special promotions that pop up sometimes too - you may be able to grab some Credits or Premium for free!', 'modified': '2019-04-10T10:26:21Z'}",You have to pay for everything,4,False,It could be better,jomifumo
2018-08-24 20:24:44,,"Badoo is very easy to use, I’ve been looking for a best friend and I love all the options you have to make things simple and your area!",5,False,Badoo,lyannepinkiepie
2019-01-31 22:28:05,"{'id': 7155644, 'body': 'This doesn’t sound good! Please send us a message on badoo.com/feedback, and we’ll sort this out for you. Remember to contact us using your registered email address to speed things up!', 'modified': '2019-02-04T19:33:40Z'}",you all Need to be careful when you you are using because badoo is freezing up every time you are trying to use are trying to have communication with the other person This app used to work really well now it’s not,2,False,App freezes,friends badoo rollin
2019-01-31 17:58:25,"{'id': 7155635, 'body': 'Oops! We’ll get this looked at for you as soon as possible. Please drop us a message on badoo.com/feedback. Remember to contact us using your registered email address to speed things up!', 'modified': '2019-02-04T19:32:39Z'}",This app won’t load at all. Everytime I open it it has a loading screen. I turned off my WiFi and tried and nothing changes. Tried resetting my data and still nothing. All other apps work fine. Disappointing because I had a good match now I can’t even see their message,1,False,Won’t load,le831
2018-08-02 04:04:05,,"Good way to connect and meet people, but should add sound to notification and a banner to notifications as well",5,False,Cool,havoc16
2018-07-23 03:33:15,,Probably the best dating app I’ve used. Especially if you don’t feel like paying for membership.,5,False,👍,nwood001
2018-04-24 11:49:49,,And don’t take pics with a potatoe and you’ll be highly successful even without buying coins,5,False,Don’t be boring,alejandro n
2018-04-01 18:29:29,,The app runs smoothly. Very clear and easy to navigate. Even the app narrows to my location without edit.,5,False,Good app,Tsuxnori@ig
2018-03-05 18:56:21,,It's a very good application to give you a chance to meet people and making new friends I recommend it,5,False,Good App,LLGL
2023-02-22 03:32:30,"{'id': 34769907, 'body': 'Thanks for your review 💜', 'modified': '2023-02-22T03:32:31Z'}",Really u can meet real peoples 👍👌a big thanks for all the stuff wishing them luck and keep in improving 🌹🌹,5,True,Best application ever 👍,Abou-Peter
2023-02-16 03:46:44,"{'id': 34928236, 'body': 'Thank you so much for your positive review! 🌟 💜', 'modified': '2023-02-17T12:41:27Z'}",Lovely though,5,False,You need to be more upgrade there where some scammers on here,alvin zeed
2022-12-28 06:08:12,"{'id': 33995151, 'body': 'Hi there! Did you try expanding your search criteria? Please contact us via badoo.com/feedback or using @BadooHelp on social media 💜 We will do our best to help 😃', 'modified': '2022-12-29T13:18:48Z'}",I can’t find people now than me on my age,5,False,I can’t find my age people on my area,I'm not happy With you
2023-02-11 15:16:37,"{'id': 34830993, 'body': ""We are sorry to hear about that! If you believe your profile was blocked by mistake, please message us and we'll investigate this further as a priority: badoo.com/feedback or @BadooHelp on social media."", 'modified': '2023-02-13T09:25:13Z'}",I created an account for the first time and was banned after one day. The reason for the ban was “ my previous profile violated their guidelines”… I was just referred to Badoo and created my first profile ever. I even got my profile verified… feels like the app is created for phishing. I wish I never signed up.,1,False,Suspicious,ssdarling94
2022-12-30 20:50:34,"{'id': 34030275, 'body': ""Thank you for your feedback! We're happy to hear you're enjoying Badoo. Do let us know how we could earn that one star and make our rating 5 stars. We're curious to find out what we can do. Please drop us a message @BadooHelp on social media or email us via badoo.com/feedback 💜"", 'modified': '2023-01-01T11:56:47Z'}",Not seeing as many fake profiles that I do on some other dating apps. Interface is pretty cool and it’s easy to navigate.,4,False,Photo Verification is a cool tool,abundantnmind1
2022-10-03 02:20:07,"{'id': 32384927, 'body': '🥰🥰🥰', 'modified': '2022-10-04T13:40:28Z'}",Love it always something new This app gets better every time I use it.,5,False,Fun app,Henrymartin
2022-09-30 19:51:15,"{'id': 32339401, 'body': 'Thank you for your review!', 'modified': '2022-10-02T08:03:13Z'}","Kingfish222
👍
That’s a true statement 
And beautiful women 
I never go to my any other site 
David 🤙
Most never answer don’t know what they want or are looking but seems they are waisting their time by puting they time and effect in to placing a picture in here",5,False,I have conversed with more women than Plenty if fish Better looking here and you,kingfisk222
2022-09-14 03:19:46,"{'id': 32036898, 'body': ""Thank you, we're glad that you enjoy Badoo. If there's anything you need help with, please contact us through Badoo.com/feedback or @BadooHelp on social media."", 'modified': '2022-09-15T11:49:13Z'}","It’s okay, some security issues but overall a good app.",5,False,Software Developer,PimpinDynasty6984
2022-09-04 23:21:06,"{'id': 31859455, 'body': ""Thank you for your feedback! We're happy to hear you're enjoying Badoo.  💜"", 'modified': '2022-09-06T06:33:02Z'}",Simple and easy to use for the most part pretty down to earth and beautiful people…,5,False,GOOD STUFF,edutainerre71
2022-08-08 01:21:44,"{'id': 31355774, 'body': 'Thanks for your review!', 'modified': '2022-08-09T06:39:39Z'}",This one’s good but you got to be careful because some peoples cultures are different from what we believe in here in America,5,False,Hair By Audrey,Audrey Hairdresser!!
2022-07-24 20:54:39,"{'id': 31095628, 'body': 'We hope you will find someone special on Badoo!', 'modified': '2022-07-26T06:41:12Z'}",Just wish I could find a women that finds me attractive,5,False,Just wish,jamesdogg2022
2022-06-26 23:54:07,"{'id': 30593801, 'body': 'We hope you will find someone special on Badoo!', 'modified': '2022-06-28T06:52:33Z'}","This app is good so far, I like to, I’ve met a lot of good men. Still on my journey to find the one though.",5,False,My rating of Badoo,catalinaakiko2020
2022-07-06 18:56:34,"{'id': 30781706, 'body': 'We are sorry to hear about your experience! Let us know @BadooHelp on social media or on badoo.com/feedback if you still need help or have questions.', 'modified': '2022-07-08T06:45:43Z'}",I paid for subscription and canceled 3 seconds later but they refused to refund. I immediately realized ghat the features they advertised is not useful and doesn’t make any difference. So now i am left out paid for a service that is so useless it doesn’t differ from its free version,1,False,Worse dating app ever,treeffsiu356
