date,developerResponse,review,rating,isEdited,userName,title
2022-12-04 18:35:55,"{'id': 33606238, 'body': ""Hi there. We're sorry you didn't enjoy your experience on Bumble. We are always looking for ways to improve our users' experience so we will make sure to pass your input along to our Product Team. While this is the way our app works now, if we can help your experience further right now, please send us a message at bumble.com/contact. 💛"", 'modified': '2022-12-08T09:05:31Z'}","This app used to be quite good. I actually had a pretty great relationship result from using this a few years ago. I just logged back on and many of the features that made this app worth using are no longer free, such as all filters being premium. Hinge gives many of these filters for free and offers a premium at a lower price, so I’d recommend you go there if you’re serious. Overall, this app used to be great because I could filter out individuals with different religious beliefs or lifestyles. Now, you’re required to pay for these features, which just seems ridiculous given the competition.",1,False,Elisha Krauss' Cow,Previously Free Features are Now Behind a Paywall
2022-06-13 13:57:17,"{'id': 30380912, 'body': ""We appreciate you sharing this feedback with us. Because viewing your Beeline is a Premium feature, your Admirers will be blurred until you subscribe to Bumble Premium. Otherwise, you can still see them in your swipe deck if they fit within your filters. If you have any questions we'd be more than happy to answer them for you if you reach out to us at bumble.com/contact and we'd be happy to help/ 💛"", 'modified': '2022-06-15T21:41:21Z'}","I think the app is cool and super easy to use, but the gatekeeping aspect is super annoying. For example, if I had over 800+ people who liked me but I don’t get to see any of them, I might be missing out on a lot of great people and maybe even a potential relationship. I also think that the price for premium is kinda crazy for a dating app, but that’s honestly just my opinion (you might feel like it’s completely reasonable). Other than that, it’s a pretty good app to meet new people!!",4,False,4myr€ <3,Good app but…
2022-10-02 08:39:02,,"Oh wow so my honest review was deleted.. that's how do it huh? Ok i ll right it again. Anyway, I don't get it what makes this app to be so overpriced??!! I got over 200 likes when i signed up, so I decided to get a week of premium to see who like me. Guess what as soon as I paid i stopped receiving likes. NONE after that. Out of 200 people i liked back maybe 35% of them and i have received zero messages after... what it tells you? Yes you are right they spam likes from bots and fake accounts. Another money hungry app.. don't waste your time on it.

This app is sooo greedy, so when your subscription is over, you are out of likes instantly 🤣🤣🤣, seriously guys??",1,False,AMG_BOSS,Deleted review...
2022-09-10 17:39:59,"{'id': 32024007, 'body': ""Thanks for reaching out to us! Bumble is always looking for new ways to improve the experience of our members. We really appreciate you taking the time to leave us your feedback about this, and we'll be sure to share it with our Product Team."", 'modified': '2022-09-14T22:25:32Z'}","Got this app to find platonic friends. It needs to have a way to look at all profiles of people within an area. There were profiles I dismissed because I didn’t know you could scroll up & see more info. Even using the paid version doesn’t allow this and only lets you change your swipe for a short time afterwards. Also, I don’t want to have to make a decision about someone in a split second! (You have to make a decision before you see the next profile). My final critique is the cost: $40/mo is too expensive!",3,False,Jen_FL,Bumble BFF
2022-08-21 02:52:49,"{'id': 31869685, 'body': 'Hi there! We’d never want to show you people who are no longer using the app, so we remove profiles shortly after they become dormant. If you’re not getting replies after matching, check out these tips about how your profile can help break the ice: https://bit.ly/34lG4zh.', 'modified': '2022-09-06T13:17:27Z'}",I match frequently but it’s interesting that I rarely get messages. I think I have received about 20 matches over the last month and the time just runs out and the matches disappear. My best guess is that these matches are users that were once active but no longer active for weeks or even months. These profiles really need information on when they were last active so people swiping know who and who just take their best chance on. It’s just really pointless to have inactive users on a app designed to make matches/dates. Right now I the ratio I’m certain are more inactive accounts versus active .,1,False,Kaskadiendevil,needs data on active versus inactive users
2022-05-18 12:18:23,"{'id': 30652798, 'body': 'Hi, there! Thanks for sharing your experience with us. As you mentioned, our subscriptions are indeed auto-renewing. This means that if they are not canceled at least 24 hours before the end of the then-current subscription period, they will auto-renew. Again, we do make this clear at the time of purchase by showing you the service conditions on the payment page, which explains how the subscription works and which must be accepted/agreed to before the initial subscription purchase can be completed.', 'modified': '2022-07-01T01:19:04Z'}","I liked this app because I actually met some friends off here and I’m so thankful for that. 

What I don’t like is that the people who work in the customer service department are arrogant, fake, passive aggressive know it alls. They renewed my subscription and charged me without my permission. They used the excuse that it’s in the contract… who actually reads those and I cannot remember that fact from six months ago when I signed up! They will not refund me so my opinion of this app has gone way down, and I thought highly of the CEO because she was sexually assaulted but now I see that she’s just a money grubber and is greedy. No thanks!",1,False,newenglandgirl123,Charged me and renewed subscription without permission
2022-01-19 03:20:40,"{'id': 27562452, 'body': ""We appreciate you sharing your feedback with us. We are always looking for ways to improve our users' experience on the app so we will make sure to pass your input along to our Product Team."", 'modified': '2022-01-20T15:34:21Z'}",Like if they said something on their profile that you don’t understand but if you could ask a question about it with a maybe button. And I don’t like that matches expire. Sometimes it take more than a day or two to work up the courage to talk to someone. As a female I’m used to guys making the first move so I feel like I should be put on a time constraint to make a decision. Also we need more pictures. The more pictures allowed the better.,4,False,krystledv,A maybe button
2022-04-14 12:00:47,"{'id': 29270361, 'body': 'Congratulations to you both! We are so grateful and honored to have played even a small part in bringing you two together—it’s truly the best part about our jobs! We ask all Success Stories to submit theirs at bumble.com/success, and we’d love to hear yours!  💛', 'modified': '2022-04-19T23:25:22Z'}","Found my girl on here with in 15 min and we hit it off from day 1. Would highly recommend if you’re trying to find a good honest girl that will care about you as you do them.

It’s now been almost 3 years since we started dating and we are now engaged and planning our marriage! So I wanna say thank you bumble for helping me find my future wife and best friend! I recommend this app to all my single friends",5,False,Lazer2234,😇👍🏼 A honest app with no regrets
2022-03-14 17:20:23,"{'id': 29805508, 'body': ""We work to support and keep the Hive a fun place for all our members, whether or not they've made a purchase. There are Terms and Conditions for purchases and we take those into consideration. If you have concerns about the support you've received, DM us on Facebook/Twitter (@BumbleSupport)."", 'modified': '2022-05-17T23:50:23Z'}","This app is the worst dating site ever, claiming to care about women’s safety but they don’t. Horrible customer service. Once they get you to make the lifetime payment, they wouldn’t care to do anything and wouldn’t mind if you decide to leave the app because they won’t offer any refund. Once you make the lifetime payment, they don’t care about your experience using their service because whether or not you decide to continue using the app, they’ve already gotten the money they wanted. So beware! Also some of the verified profiles look nothing like their pictures in real life so I doubt it’s a human agent verifying people as they claim.",1,False,hawaiiiibhj,Worst dating site!!!
2022-01-02 06:23:25,"{'id': 27349624, 'body': ""This doesn’t sound ideal and we'd love to investigate what's happening on your account, spicyrose01. Can you please send us a message at bumble.com/contact. We're sure we’ll have you up and buzzin' again in no time!"", 'modified': '2022-01-10T14:12:29Z'}","Like the app, have not had a lot of pop ups or catfishes. The only thing that is aggravating, when I travel, even once I’ve been home for a couple of days, bumble still shows my location as being in the place where I was traveling. This happens all the time while I am at work as well; I work far from my home so I try to leave the app closed until I get home but somehow it seems to update to my work location regardless.",4,False,spicyrose01,Funky location settings
2020-09-29 19:32:04,,"This app is great! While tinder leans more towards the casual sex side of meeting people, Bumble is for people who actually want to get to know someone! The app is a little less popular, so there are less “options” for you to swipe through, but the quality of the messages and people I’ve met on this app far surpass all interactions I’ve had on Tinder. The filters are also really helpful when you have a good idea of what you are looking for. Would recommend Bumble over tinder any day!",4,False,GEJ01,Actually a dating app
2022-01-01 17:00:59,,Oops I swiped the wrong way because the app interface is purposely terrible in hopes that you will sign up for their scam monthly payment. This happens constantly in the app where it misregisters swipes. If they think im going to pay money when they can’t even design a non-predatory user interface for their “demo” software I’ve got news for them: your software is predatory garbage that gives users anxiety if thry miss logging in every 24 hours in risk of missing a match. Of course notifications are blocked because otherwise they spam you with notifications so you have to log in every 24h or miss your matches. Infuriating app from top to bottom.,1,False,Someone162627237,Junk time wasting app
2021-10-04 19:02:06,"{'id': 25542862, 'body': ""Hi there, if you feel there has been a mistake, we're always happy to take a second look at what's occurred. Feel free to send us a DM via Facebook or Twitter (@BumbleSupport) anytime."", 'modified': '2021-10-07T07:37:52Z'}","I was blocked using a business platform even though they allow you to have a business page. They did not care to hear my side of things & even though I was building really strong connections, I lost all those relationships. Really sad and really frustrating with how they handled the situation. 
It was “out of their hands”. 

I loved using the app for the time I had, but I really wish they handled everything differently because now I’m not allowed to use it EVER. What the heck??? I could go on and on about this but I just recommend being careful because the customer service will not have your back.",1,False,Ashley277,Really upset with their customer service
2021-06-29 17:58:44,"{'id': 23746692, 'body': ""Hi there, we're sorry to hear you haven't had the best experience on Bumble. Please message us at support@team.bumble.com so we can look in to this for you :)"", 'modified': '2021-07-05T09:13:09Z'}",While the app does a good job at providing relevant features and a nice user interface it is dragged down by the amount of options available. They do not have a good system to sort by profile type and end up wasting a lot of time swiping. The goal is to keep you on the app as long as possible and collect as much data to sort match’s appropriately for paying customers. I think you are better off using a smaller app like hinge or meeting people in person. This app is does not provide good value unless you pay for it and even than the value isn’t great.,2,False,bumbleuser2103948,Too many options
2021-06-22 13:57:14,"{'id': 23608170, 'body': ""We're sorry this happened! Please send a screenshot of your receipt to @BumbleSupport on Twitter or Facebook so we can credit your account with your purchase right away."", 'modified': '2021-06-27T09:22:18Z'}","I paid for premium features on this app, not only did the app malfunction but you lose the features you pay for like super swipes and spotlights (without full disclosure) if you don’t use them immediately. Customer service takes weeks to respond to emails and they’re extremely rude and do nothing to fix problems. This app stole my money and never gave me the product/service I paid for. It’s a waste of money and doesn’t function properly. Matches also vanishing in 24 hours is silly and you lose out of potential awesome matches because of that ridiculous rule. The app is a scam and you don’t get what you pay for.",1,False,Slc006,Waste of money / scam
2019-03-28 20:22:08,"{'id': 8004475, 'body': ""Hi there! We're so happy to hear you met your significant other on Bumble! Our team would love if you shared your story with us at bumble.com/success. We can't wait to read more about you two!"", 'modified': '2019-04-01T13:45:11Z'}","My wife and I met using bumble. We were married 2 months ago. We just purchased a house and have made it our home. Bumble is the best out of all of these types of apps. Thank you! 👍🏼👍🏼 5*

Bumble seemed to be a little bit slower of a process than other apps, I thought the app sucked at first but kept the profile up anyway, over time the activity increased. Finally I chatted with a match for about a week and we decided to meet up one evening, the rest is history.",5,False,ace8016,Perfection
2020-05-21 23:14:27,"{'id': 16292641, 'body': 'We really appreciate you taking the time to give us your feedback, and would love to take a closer look at what you’re experiencing. Please contact our Support Team on Facebook or Twitter (@bumblesupport) so we can help troubleshoot and improve your experience! We hope to hear from you soon.', 'modified': '2020-06-29T17:16:55Z'}","This app will randomly make it impossible to log into your account, locking you out no matter how much you try to log back in. I deleted my account a long time ago because I got into a relationship. Ope, can’t log in again because of a bug. Set up with my phone number, eventually the same thing. Use email, same thing. It’s to the point where I just can’t log into the app because everything I try returns with a malfunction. It just doesn’t process it. This is terrible for a dating app, you can literally be logged off and be un able to log back in the middle of a chat with a really awesome person.",1,False,APTejeda,This is terribly made. It will log you out and then make it impossible to log in
2020-05-11 15:58:40,"{'id': 15830465, 'body': ""Thanks for updating your review! We hide inactive profiles after 30 days, so everything feels as fresh as possible. Your Beeline is updated based on advanced filters and your set age range. Once activated with Boost, these apply to your Beeline which can cause the change you're seeing. DM us on Facebook or Twitter @BumbleSupport—we're here to help!"", 'modified': '2020-06-08T01:15:19Z'}","This app will show you you have likes in que in order to get you to sign up for their ‘Boost’ services.  You sign up and then, poof.  Gone. 

There are some things I like about it, girls go first, and I like that.  I’m much more of a conversationalist then a person likely to write an amazing self promoting intro.  Just be aware of the above!

I tried this app again 6 months later.  Still same issue.  Tried another app and was much much more successful in getting good conversations with individuals.  I’ve also read that this app keeps inactive profiles in the system.  So at least some of the time you’re looking at possibilities those people aren’t even using it anymore.  

The app drives you to buy more things in the interface and it never paid off.   

Edit: The developer response doesn’t address the fact that the app tells you that you have likes that disappear when you pay for services to see them.",3,False,bsksidbrndk,Will fool you!
2020-04-20 04:37:20,"{'id': 15107993, 'body': 'Thank you for taking the time to offer this feedback. As a platform that prioritizes safety and authentic connections, we require that all users upload a photo of themselves to use the app. Feel free to message us on Facebook or Twitter @BumbleSuport so we can discuss how we could make the experience more comfortable for you.', 'modified': '2020-05-05T17:20:43Z'}","Simple issue: I wanted to set up my profile and look around the app before I took an actual picture for my profile, and because there was no way to exit the menu and skip taking a picture of myself, I took a blank image and set that as my picture. After looking around for about a minute, it came back saying that my picture wasn’t approved, and that I had to take another one. The app is taking your profile picture and verifying whether or not there’s an actual face in it. Absolutely not okay with this, and won’t be using Bumble at all in the future.",1,False,Boxcrunch,Requires location access and an actual face in your profile picture.
2020-04-08 15:50:54,,"I just hate the fact that as a guy I have to purchase the full app to get my match’s. I’ve had notifications saying someone likes you but when I open the app and start swiping I do match with them, I don’t swipe left on them I just never come across there page until I purchased the monthly version. Has soon has I canceled the monthly version no more matches for me. It just keeps telling me someone likes you. So if you’re a guy you’re better off using another app cause you’ll have like 10 people like your page and never come across them until you pay for it. They’re like drug dealers in the 80’s, they’ll give you a preview but anything else you gotta pay.",1,False,BEECEEP,The app is good but not
2020-02-09 13:19:38,"{'id': 13473808, 'body': ""We want to clarify that you don't have to pay to get matches. The Beeline is an optional feature to see who has already liked your profile, but you can make matches simply by swiping through the swipe deck. Please send us a message on Facebook or Twitter @BumbleSupport so our team can further clarify and improve your experience!"", 'modified': '2020-02-13T20:42:22Z'}","Bumble is free to get started and does work.  However, there is very little you may enter to describe yourself.  That works both ways. You have little to evaluate someone on. 
For some reason, some people who like you end up in your Beeline and you then have to pay to see who they are.  Once you’ve paid, you can like or dislike them but you may not contact them until they contact you. They drop off of the Beeline and disappear if you do not pay. 
You can pay to extra-like people. I was told by recipients that my extra-like of them made no difference. 
Overall, after nearly 1 month on Bumble, I’m ready to give up on it. 
It’s much like a Porsche body hiding a VW engine.   It looks great but there is no substance beyond the most basic functionality
It has led to several potential matches for me but it is frustrating to work with so little information.  
In spite of my 2 stars please
Keep in mind that it’s free and it works.  You may not find it frustrating.",2,False,StumbledIn,Bumble Too Limitef
2019-11-05 06:37:15,"{'id': 11749714, 'body': ""We're incredibly sorry to hear how frustrating this entire experience has been for you. We'd love to further investigate this situation. Please send us a DM via Facebook or Twitter (@BumbleSupport)."", 'modified': '2019-11-09T19:21:29Z'}","Do not and I repeat do not sign up for a subscription! 
The basic app is fine but once you get a subscription it’s all over. The app started charging me $8.99 EVERY WEEK but under two different transaction names. I work for a bank and went through all the basics to get rid of this reoccurring charge. Apple told me I canceled the subscription MONTHS ago. I reached out to Bumbles support team and they only have email, so when I would email them it sounded like I was emailing a bot. Then when I attempted to cancel it through the app itself the “cancel”/ “unsubscribe” button was gone but bumble SWORE it was there, even tried uninstalling and reinstalling. In the end had to cancel my debit card and got a new one.",1,False,nicole2194,Stick with the basics
2019-06-14 13:08:52,"{'id': 9300602, 'body': 'We appreciate you taking time to leave us your feedback about Bumble. In terms of our paid features, please know that anyone can have an incredible experience without opting into Bumble Boost or Bumble Coins. Our green Beeline gives you the chance to immediately match with your admirers, but anyone can form a mutual connection from the swipe queue!', 'modified': '2019-06-22T21:47:08Z'}","So I have tried numerous dating apps and Bumble seems to be more of a higher quality dating app, but it still isn’t completely free and if you want to see mutual likes and who has actually liked you, your forced to pay. The men seem to be a little better quality then POF or Tinder but regardless all the Apps insist you pay to see who actually wants to meet..  where it’s mutual.  Over all though, Bumble is more affordable if your gonna pay and does offer that at a monthly rate so you can try it at least.  3 stars for now because of the charges but if it changes I’ll update.",3,False,NurseDevyn68,Better then POF
2018-07-09 13:18:02,"{'id': 4259364, 'body': ""Hey there, thank you so much for your suggestions, we'll ensure that this is passed on to the relevant team so that we can make Bumble the best that it can be. We can also help change your name, please contact us on Facebook or Twitter so we can do so."", 'modified': '2018-07-16T18:50:34Z'}","I would love to be able to filter through on common / shared interests. Also 100miles is too small a distance for us global travelers! 

Increase the distance reach. 
Include options to filter across shared interests. 
Provide an easier option to ‘unmatch’ directly from the dashboard / runner up top so I don’t have to select the profile and then take 2-3 steps to unmatch!! I am OCD and like my dashboard clean! 
Include tabs for those you voluntarily match with and those who are suggested and those that pull a complimentary 24 hrs on you. 
Can you give me a better chat feature? I’m still concerned about sharing my number but sometimes it’s easier to do so since you all don’t have the cool filters, emojis and gifs. 
My name keeps showing up as it’s full form, but I see my nickname ... help with privacy please!",5,False,July09KSS,Need more options to filter
2019-02-26 04:39:13,"{'id': 7496265, 'body': ""We're sorry to hear that you had difficulty managing your Bumble Boost trial. Subscriptions and trials are managed within your Apple account, and you can locate this at any time by logging in with your iCloud information and tapping 'Active Subscriptions'. If you ever have concerns about your account, DM us via Facebook or Twitter @bumblesupport!"", 'modified': '2019-02-27T16:40:17Z'}","I’ve never written a review about an app but I’m just so frustrated that the Bumble would promote a free trial, with the default option of more than $50 for a dating app and not give a refund.

I admittedly ended the trial too late due to carelessness but I have had exchanges with the customer service department where they just find different ways to tell me “sorry we told we wouldn’t give you your money back if you didn’t stop the trial at the deadline we set.”

It would be one thing if I didn’t have to scour the app/ website aimlessly for a place for me to request the refund, and it would be another thing if I actually used the app enough for them to feel like I was abusing the free trial I had but the fact that they would charge me $54 dollars and refuse a refund like giving me my money back would somehow affect the apps overall functionality for anyone else is just so confusing to me.

I understand rules or rules but this doesn’t seem like the type of company one would want to have a long term relationship with. The irony Lololol",1,False,beware of Free trials,Poor Customer Service
2019-01-13 20:30:53,"{'id': 7000099, 'body': 'Hi! We’d love the opportunity to improve your experience within the Hive! Over 20,000 engagements and marriages have resulted from a mutual right swipe on Bumble, and countless other connections. We feel confident that your can make empowering connections, and our Support Team is here to help! Feel free to message us at feedback@team.bumble.com.', 'modified': '2019-01-24T20:50:12Z'}","There is absolutely nothing different about this site other than females have to make the first move which I feel backfires because then these losers don’t feel like they have put in any effort at all. They already make minimal effort as it is and expect you to jump through hoops for them without them having to lift a finger. No thanks. The same exact guys you see on tinder, pof, okc, hinge, whatever are here and all only looking for a one night stand or fwb. Too many out of town losers just looking for a random out of town hookup. It’s a total waste of time and absolutely no different from any other dating site. Someone please tell me if there are any real men left in the world???",1,False,lya304,Same as every other site out there
2018-05-02 20:47:50,"{'id': 2164675, 'body': ""Hey there! I'm so sorry to hear of your experience and we'd really like to investigate this, would you mind messaging us on Facebook or Twitter so we can do so?"", 'modified': '2018-05-02T20:47:51Z'}","I really can't complain too much about this app. They seem to have worked out a lot of the kinks. My only problem is that when you subscribe to the dating app, you aren't able to see if a person that has liked you is verified! It's such a bummer and makes it pretty difficult to make a decision, as there are enough fake accounts out there to make you question whether or not a person is real. I also wish that Bumble would try harder to encourage users to verify their accounts.",4,True,Reneeee987,Just one problem...
2022-09-24 09:18:43,"{'id': 32253319, 'body': ""Thanks for letting us know we’re on the right track!  Our team is constantly working hard to improve Bumble for our customers, so that means so much. We really appreciate you taking the time to leave us your feedback about this, and we'll be sure to share it with our Product Team. 💛"", 'modified': '2022-09-27T10:18:35Z'}","I will start by saying I’ve enjoyed bumble. Unlike apps like Tinder you definitely have a better chance of having a conversation with a real person.

I will see I like the idea that even if you do not like someone the first time a few days later they come across again and you get a second shot rather than opening all people you did not like.

I love the concept for (M/F) relationships the female has to message first. However outside their control many girls like you but don’t message you. So us guys don’t really get a chance to have a conversation.

I do enjoy the question prompts in messages that make it fun in case things get stale.

I will see the price point is definitely more expensive but when you pay it does make things go quicker rather than waiting to “find” that like.",4,False,Houndsvball,"Great Concept, Hard to Execute"
2022-11-16 06:15:41,"{'id': 33294757, 'body': ""Hi! We're so sorry to hear about your experience. We take fake profiles seriously on our platform and have a team dedicated to investigating suspicious accounts. If you’re ever unsure about a profile, please report them in the app and we'll investigate right away!"", 'modified': '2022-11-22T03:21:14Z'}","This app is ide rival to tinder. E wry update they have makes this app more broken than it was before. I also think I've legitimately seen maybe one real person. The other 99% were all fake bot accounts and a bunch of Chinese bot accounts as well. Every single one of you that work for bumble are the most useless waste of space waste of oxygen human beings I've ever seen. Please for the love of god DO NOT REPOPULATE. I know for a fact you'd screw that up too. Every single one of you need to go find the tallest building in whatever city you're in, climb to the top of it and just end it all and JUMP. That's literally how uselsss every single one of you are. Please I'm begging you. JUMP.",1,False,Paramedic054,Absolute TRASH.
2020-11-06 01:37:30,,"Honestly, I think the app is pretty cool, for anyone that downloads this just know that the start up can be pretty slow but you get matches eventually, but I just feel that the spotlight option should be tweaked a bit, it’s a great idea but I know that the reason most people use spotlight is to get a higher chance of matches and 30 minutes really isn’t that much in hindsight, an increase would be pretty beneficial to the users, anyways it’s a pretty good app so far, only been on it for about a week and a half or so",4,False,jake567880,Spotlight
2022-09-15 07:15:11,"{'id': 32082208, 'body': ""It's 100% against our Community Guidelines for users to create fake profiles, and our moderators work around the clock to ensure that all of our users are authentically representing themselves in the Hive. If you're ever unsure about the authenticity of an account, please make an in-app report so that we can review it right away. For any further questions, please reach out to us at bumble.com/contact - We're here to help!"", 'modified': '2022-09-18T16:22:03Z'}","I have used three or four other dating app, trying to decide which one is the best. This is by far the worst one for getting matches. Tinder, for example, over a two month span, I got 30 matches, and most were real people. On Bumble however, I got 4 matches, and 2 were bots. Then the app has the balls to ask me to buy to see who the 3 people who liked me are😂. Tinder on the other had had 99+ likes. Do I think Tinder is better, not necessarily. But your chances of talking to an actual person on Bumble are insanely low",3,False,Mhbbbm,Good luck finding a match
2022-05-08 19:36:26,"{'id': 30054764, 'body': ""We're sorry you didn't enjoy your experience on Bumble. We appreciate you sharing your feedback with us. We are always looking for ways to improve our users' experience on the app so we will make sure to pass your input along to our Product Team."", 'modified': '2022-05-30T14:49:31Z'}","I love the app, have used it for years and have had very fruitful relationships from it. However, the only thing I would change is the free elements. I understand the company wants to drive profits but you should be able to filter dating preferences like before, and other preferences, so you don’t have to waste as much time swiping and looking thru all parts of the bio every single time. Hinge has become my new favorite dating app cause it’s like the old bumble in that respect. Put the client first and you’ll have a much happier user base!!",3,False,laylah1234,"Almost perfect, but regressed"
2022-05-02 03:33:51,"{'id': 30052476, 'body': ""Hi Annapolis MR. We're sorry you didn't enjoy your experience on Bumble. We are always looking for ways to improve our users' experience so we will make sure to pass your input along to our Product Team. While this is the way our app works now, if we can help your experience further right now, please send us a message at bumble.com/contact. 💛"", 'modified': '2022-05-30T13:25:41Z'}","I have Bumble. I’ve had Bumble for a few years, so I’ve experienced a few tweaks to the app. I pay a monthly fee to see who has liked me in advance, go back, etc. This latest update is not good. I have my criteria set for a few specifics, distance being the main deal breaker. The fellas that like me are States away. Not just one state, many. Why are they in my “bee-line” at all?! I’m not a bad looking woman, I’m just picky. I can say that. It’s crickets on Bumble since the new update. Joined Tinder-my profile is getting hit like flies on a windshield during a summertime roadtrip. Bumble-crickets. Something is off.",2,False,Annapolis MR,"Used to be pretty good, but now.."
2022-03-01 13:55:52,"{'id': 28481167, 'body': ""We're sorry to hear you had this trouble given your current financial concerns. Once a subscription is properly canceled, it no longer renews. If you made the purchase via iTunes/Apple, these subscriptions are managed by Apple. This means you would need to cancel via iTunes. Otherwise, Apple Support can help with a refund request and also look into your cancellation issue: getsupport.apple.com/products. We'd be happy to help with any other follow-up questions, email us via bumble.com/contact or DM us on Facebook/Twitter (@BumbleSupport)."", 'modified': '2022-03-10T00:23:15Z'}","Charged me after I canceled my membership twice. I contacted them the second they charged me explaining that I need a refund ASAP because I seriously now only have $9 in my bank account. This month has been really rough and I basically begged for my money back so that I could eat this week. They didn’t care and were incredibly insensitive. I hope their billionaire CEO enjoys the last $40 I had. Truly evil. I’ll be telling everyone I know about this until I die. 

PS- Every time I opened the app, there was a message that said “your subscription expires on 2/27,” further leaving me to believe that I would not be charged after that.",1,False,poolimeist,Stole my money when I needed it most.
2022-01-25 00:43:04,"{'id': 28201232, 'body': ""We would never block a user for simply reporting someone for safety concerns and we're so sorry to hear you've had this experience with another user. We work to keep all members of the Hive safe and any member found to violate our guidelines is actioned on appropriately. We’re here to help—message us at Facebook/Twitter (@BumbleSupport)."", 'modified': '2022-02-22T20:23:31Z'}","I met someone on their platform who proceeded to send me abusive text messages after I told them I was not interested anymore and then this user reported me getting me banned. I have not once said anything abusive to anyone on the platform and yet customer service is completely non responsive. I have used the app responsibly for years and have every right to not be interested in someone and not face retaliation because of it, particularly when they send me harassing messages. 

I have even sent customer service screenshots of the abusive messages as proof and they still have not responded at all.",1,False,LeHulque,Abusive user reported  me and no response from customer support
2021-10-24 15:43:55,"{'id': 25910704, 'body': ""We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help."", 'modified': '2021-10-26T18:09:03Z'}","I’ve been using this app for a few months, as well as tinder, grindr, taimi, and some other miscellaneous apps, and this one take the cake in complete frustration when it comes to matching.

The design they went for, matching with people that have liked you, makes it impossible to match with all of the people that like you or find you interesting or attractive. They use a system where you only get to interact with people that like you every 50 swipes, so you match with 2 people then run out of likes or you just stop swiping in general due to boredom. The only way to get around this is to either spend money on more likes or spend money on being able to see who likes you.

On several occasions Ive exited this app and gone to a different one because this system doesn’t work and feels predatory. Terrible design, tinder is better, don’t waste your time.

P.S. All this could be forgiven if they didn’t charge to do A SINGLE undo when you accidentally swipe in the wrong direction.",1,False,thx103,Not great
2021-08-29 02:11:17,"{'id': 24832499, 'body': 'Hi there, our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@bumblesupport).', 'modified': '2021-08-31T16:52:29Z'}","This is another one of those swipe left swipe right dating app deals.  Overall it isn’t too bad, but there aren’t a great many choices on this.  I have all filters opened up, yet after swiping on 2 or 3, it then says no more matches left.  Mind you I’ve used Tinder and it never runs out of matches.  Maybe Bumble isn’t as popular, I don’t know.  I do like it and like that you can choose between matches that want something serious or just looking for friends.  But there just aren’t many matches.",3,False,lightwarrior101,Not bad but could be better
2021-05-19 17:33:58,"{'id': 22931411, 'body': 'Hi there, please message our Support Team on Facebook or Twitter (@bumblesupport), or at support@team.bumble.com so we can look in to this for you in more detail.', 'modified': '2021-05-21T07:39:42Z'}","Hey gang - thanks for your thoughtful and probably largely copy-paste reply. 

You say that my safety and privacy will always be your top priority, but the fact of the matter is that nobody is immune. Some of the largest and (one would think) best secured software companies get hacked every day; it’s simply hubris to think you can’t. The fact is that the only 100% sure way to not have customer stolen is simply not to have it. Do you really need all the data (and it looks like it’s a lot!) that you collect from us? Are you being dishonest (with yourselves or with us) about why you gather and keep it?

Or, perhaps, do you just give lip service to caring ever so very much, but in the end, if our data gets stolen from you…. Eh?

[ORIGINAL REVIEW:] With all that data you collect on us to track us outside of your app, does that mean you know what I’m doing on Tinder or OKC, too? Wait: if I leave a bad review here are you only going to give me bad matches??",2,False,FM_M,That’s a lot of Tracking…
2020-12-23 06:37:04,,"I have two unmatched people that liked me, HOWEVER I swiped right on everyone and I still haven’t matched the two people that liked me. And now the app says I have no more potential people to swipe on. 

Either the matches are a farce to get me to buy the premium or they are showing me to people outside my location preferences which isn’t much better than the ladder.",5,False,Nic5😎😎😎💲,I will change starts if they reply to this with explanation
2020-12-11 02:10:44,"{'id': 19721381, 'body': 'Hi there, your Beeline will show you all of the users who have swiped right on your profile even if they no longer fit your distance preferences. The users closest to you will appear at the top of your Beeline, so it is possible that you are not seeing these users in your match queue due to your distance filters. I hope this helps!', 'modified': '2020-12-13T10:01:36Z'}",So when I get bored I often find myself just swiping on bumble. I do it so much that I’ve apparently swiped through all potential candidates within a 99 mile radius of me. Except for the 200+ people that apparently have shown an interest in me in the beeline that I don’t have access to because I’m not a paying member. So will I not be shown anyone that likes me unless I pay? It’s clear all the people that have liked me are intentionally not being shown to me otherwise I wouldn’t be getting told that I’ve swiped through everyone cause I clearly haven’t seen the people that like me. So can I not meet anyone on here until I pay? I’m confused.,2,False,Jubin2468,I’m confused
2020-12-06 20:18:27,"{'id': 19703762, 'body': ""Hi there, please message our Support Team on Facebook or Twitter (@bumblesupport), or at support@team.bumble.com so we can get you back up and buzzin'."", 'modified': '2020-12-11T18:48:24Z'}","This is mostly likely on Bumble’s end of the spectrum. Whenever I receive a text from one of my “matches” the app does NOT let me know I have one, it does NOT vibrate my phone nor alert me with the Bumble text tone. I say it’s on Bumble ends because every other social media app I use it alerts me with a vibration/tone. I have tired restarting my phone multiple times, checked my ringer and notifications settings on the app itself and the settings on the iPhone , it appears to be on but I still get no notifications sound/vibration. This is issue is on a iPhone 11 Pro Max",3,False,Jojocamano,Notification issue
