Unnamed: 0,rating,userName,title,isEdited,date,review,developerResponse,sentiment
1098,3,GavinoDelRey,Not Available anymore.?,False,2014-09-03 01:34:15,When I try and download it it says it's not available anymore.???? Uhh why.??,,1
1099,5,Danny Boi5,Great app,False,2014-07-24 01:54:24,Ale to use this application then other chat rooms,,3
1100,4,jrpx14,Should have,False,2014-01-18 07:20:28,Who Viewed You on non-membership,,1
1101,4,tjacobs0100,So far so good,False,2013-04-05 23:56:51,I'll give it 4 stars for now. Lets see how it is over some time.,,4
1102,5,Stondevryware,Awesome better than Grindr,False,2013-07-11 19:37:17,Love this app hope it beats Grindr this year,,5
1103,5,Tanner raya,Cool app,False,2013-04-28 19:05:55,I found my boyfriend there he is so cute that why I love this app,,5
1104,5,Ian Karlin,Best yet,False,2013-04-27 05:31:35,This is the best of the apps on the App Store currently. Highly recommended.,,5
1105,2,SUPERMADONNICO,Mmm....,False,2013-04-20 04:29:27,"Why I can not see the location ( City, town or neighborhood) in the guy's profiles? I only see how long in miles they are from me but it's not very useful.",,2
1106,4,JessieSRQ,Awesome,False,2013-02-07 20:43:04,This app works better than most others. That's good enough for me.,,4
1107,5,Vladoun,The best gay chat and dating free app out there,False,2013-03-27 08:15:06,"I totally love the app...in fact it is much better than Grindr, Scruff, Distinct or Jack'd.....gay gay gay gay gay paradise! Who is up for a gay chat? :-)",,5
1108,4,[E_Z],Great! But glitchy,False,2013-05-30 02:51:39,"My favorite gay app, but because it's new it has issues.",,3
1109,5,Clgclgclgclg,A++,False,2012-08-14 00:07:50,The best gay social network app out there. Leaves all others in the dust. :),,5
1110,5,MajesticGiggles,Uber Spectacular App,False,2012-08-12 18:27:04,So much better than Grindr.,,5
1111,1,osric courtier,Doesn't connect,False,2012-08-06 16:54:04,Worked once for me. Went through all the trouble of creating an account and now it says their servers are down every time I launch the app.,,1
1112,5,MJtheRam,Best yet!,False,2012-05-03 23:03:50,"Fully featured! 
Just wish more guys were on it.",,5
1113,2,Rei$er,Hello! Is anyone there?,False,2012-03-15 03:09:59,Not even in new york city is there any activity on this app.  The app adds travelers not close to your area to increase the profiles near you.,,1
1114,5,redipad333,Buck sent me!!!:),False,2011-12-16 18:07:56,App works really good!:) what the buck show was right!:),,5
1115,3,Ayel123,Crashing,False,2017-02-15 08:43:49,It keeps crashing,,2
1116,4,Airman91201,Great,False,2013-04-11 06:48:53,"Works great, basically a much much better version of grindr!",,4
1117,1,K. Cee,App frequently crashing,False,2013-05-24 13:56:34,The app works... sometimes.  It frequently crashes and cannot load up my previous chats. It seems as if the app's servers need to be upgraded.,,3
1118,5,Jldevault,Great app,False,2013-05-07 13:17:28,Soooooo much better than grindr! Thank god this came along!,,5
1119,5,Jaydensum,The best thing ever,False,2013-04-18 22:21:25,This app is one of the best things I have ever used,,5
1120,4,D.estrada ,Good Product,False,2013-04-08 03:39:31,"Nice combination of best practices from other social apps. The design is great and sleek, we'll see how it evolves.",,4
1121,4,Cartera128,Much better then grindr,False,2013-02-08 02:04:42,But I wish more guys use it,,3
1122,5,Wecc4299641,MUCH better than grindr,False,2013-02-25 04:56:17,Thumbs up,,5
1123,4,Dfonte1128,Fun,False,2012-05-31 02:26:47,"Maybe add a filter option?
Otherwise good stuff.",,3
1124,4,Tjd1989,Four,False,2012-05-10 05:41:12,"Pretty, but slow",,3
1125,4,Hepw,Finally a hock-up app without range restriction,False,2013-04-15 02:03:32,Same people but a wider range,,3
1126,5,Didvik,Didvik,False,2011-12-22 11:24:28,I really like this app but y so less people online ..............,,4
1127,5,Christoph212,Easy to use.,False,2015-06-06 15:47:40,Does what it says it does.,,4
1128,5,lovedit!!,Great app,False,2015-04-10 14:13:57,I liked it more than grindr,,4
1129,5,Vlamond vulpe,It's realy realy good!,False,2015-01-29 08:40:18,Until now This is The best gay app that I already used!,,5
1130,5,Alloyd92,Great app,False,2014-12-04 00:37:06,Way better than grindr,,5
1131,3,Nine9NIN,Better than grindr but not better than jack'd,False,2013-10-06 03:18:19,Better than grindr but not better than jack'd.,,3
1132,1,mbolinao,Now always Slow. Server busy.,False,2013-06-05 03:42:44,Always say Server busy or maintenance or something like that. It's also slow in loading stuff. Wasn't like this first time I got it a month back.,,2
1133,5,Kissronnnie,Love it,False,2013-05-30 05:57:49,Sweet app! Works! Amazing ! Can't believe I've never heard of it before .,,5
1134,4,Shane Hutchison,Great app,False,2012-04-01 12:23:04,"Really like the múltiple pic scrolling.
Could use real time online and proximity status.",,4
1135,5,vasile&john,Great app,False,2013-01-25 15:43:11,Works good got laid three times so far lol very impressed,,5
1136,4,Omega Zete,Works great,False,2014-12-10 20:19:24,Much better interface than some other apps. Grrrrr. *Grin*.,,5
1137,5,Gary4108,Love it,False,2015-09-05 23:06:13,I honestly love this way more than Grindr,,5
1138,1,79hgggeh,Notification nightmare,False,2014-09-29 23:48:43,App has a lot of bugs getting notification but the app shows nothing new when I open it. Very frustrating,,2
1139,1,Vhval,Error,False,2014-04-09 05:12:47,The app keeps crashing when trying to open a new message on iPad. When is this issue going to be fixed?,,1
1140,4,CarlosEnrique725,Servers...,False,2012-08-19 03:50:22,"Great app, very awesome design but the servers are down a lot! Best in its class when working though.",,4
1141,2,Hornet user whatev,So so,False,2013-04-21 03:14:39,App has glitches and design flaws. Like Grindr but not as user friendly. Explore feature is fun--lets you enter a city and browse users there.,,3
1142,3,Pressy1976,Not bad.,False,2013-04-14 03:15:36,It's okay but it's lame that you have to pay to see who viewed your profile.,,3
1143,5,Thatarizonakid,Perfect,False,2013-03-29 06:01:59,Better than grinder!,,5
1144,3,Maymemesage,Cool,False,2013-03-26 18:33:28,"Nice app ,, a lot better then others ,, ! But lately it blocks ! Deletes ,, and crashes a lot !!!!! Other then that good like that you can explore from ,, CA to NYC",,3
1145,2,Wygglez,"Decent app, not so decent looking users",False,2013-03-16 16:37:32,"I'm easy to please with apps, but this one misses the mark.  Not because of the app itself , but because of the users.",,3
1146,4,Demagius777,Better than,False,2015-12-10 13:55:36,Much better than Grindr or Jack'd!,,5
1147,5,Intuitivetim,Great app!,False,2012-07-01 21:29:43,Awesome app it just needs more people.  So spread the word and make it popular!,,5
1148,1,121a,More fakes than real,False,2017-04-22 12:56:43,Seems like each update brings more fake/ad profiles. Getting very old and definitely not worth the lack of users in this app.,,2
1149,4,Macman161,Not bad!,False,2013-05-24 23:14:11,"Better than grinder in some ways, steep prices.",,4
1150,5,Tinjsno,Awesome app,False,2015-08-17 05:51:35,Lots of hot guys and better ui than grindr.,,5
1151,5,Jeez Larry,Love it,False,2015-02-06 12:42:31,This app is so much better than Adam4Adam,,5
1152,1,autoshowcase,zero customer service,False,2014-05-26 03:23:54,Otherwise good app. Paid for premium product. Account dropped to non-pay status. Cannot get any reply or assistance to reinstate premium status.,,3
1153,5,Ranulfo Molina Wa,Sexy men,False,2013-08-17 20:53:31,Great app! Love it always keeps in bored and chatting with cute single men find me ;),,5
1154,5,JMassaro1,TGIF,False,2013-06-29 16:57:28,So glad an App allows multiple pics!!!!!,,5
1155,3,Dfhyrdcbhfcbj,Not bad so far,False,2013-06-26 14:34:53,So far so good. My messages sometimes lag by about half hour or so. Not bad though.,,4
1156,1,XP Paldeng,Used to be good,False,2013-06-03 17:09:27,"This app used to be good, now it just takes forever to load and read messages. It's starting to turn into other  online dating apps. Crappy",,1
1157,4,Fitchhh,Works fine,False,2013-04-22 23:35:12,I like it more than grindr.,,4
1158,5,Clint Collateral,Better than Grindr,False,2013-05-15 02:48:00,:),,5
1159,5,RickyT1979,Great,False,2013-04-19 13:27:15,So far so good! Met some hotties and user friendly,,4
1160,4,Raner123445578,Great app!,False,2012-05-21 11:33:35,Besides some bugs hornet has a good thing going. Def recommend,,4
1161,2,Kevin Gonzales,It's ok...,False,2013-04-12 05:30:27,"This app is nothing special, just like Scruff and same colors tones as Grindr. No big deal, except it glitches way more that those other two apps combined!! : p",,3
1162,5,IamTitanium1,Great app,False,2013-04-09 12:41:58,We just need more people in South Africa to join...,,3
1163,5,Littleton_Phill,Good service,False,2013-04-05 06:33:52,So far so good. Nothing outside if my expectations.,,5
1164,5,nikkyMC1983,I like it,False,2012-09-23 18:16:48,"fewer restrictions and seems like better capabilities than grindr xtra, and it's FREE",,5
1165,5,avitok,Awesome!,False,2012-07-18 02:28:02,Much better than grindr,,5
1166,4,Yukihana^.^,Hornet,False,2014-06-26 13:49:51,"Pretty good, but could always be better",,4
1167,1,DrRuss888,Won't let me sign up,False,2017-08-07 00:10:53,"App is broken. Can't even sign up when I enter data into the fields on the sign up page, the request cancels and doesn't progress.",,1
1168,1,Alexdjyfb,Useless without wifi,False,2016-10-10 02:32:41,The app doesn't load anything unless you're connected to wifi. Very annoying,,1
1169,1,V260,"Terrible, gross, unsafe",False,2016-02-01 01:49:24,"If you want real dating and to make friends, do not use this app. Everyone wants to hookup, even the ones that are not safe to be with. App is a disgrace and it's breeding ground for trouble. 10 thumbs down.",,1
1170,3,Jclandi,It's ok,False,2015-06-08 18:54:01,I wish I could add my pics. Also there aren't many guys willing to chat,,3
1171,4,Mro154,Ads,False,2013-12-04 14:22:27,There is an excessive amount of ads...,,2
1172,5,rlchevy,Solid App,False,2014-06-16 16:36:30,Functions well & reliably.,,5
1173,5,Bali27,Great App!,False,2014-02-02 03:06:45,This app is so clean. Easy to use. Not buggy like that poc Grindr! Great job you guys!!,,5
1174,1,Mtrap,Utter advertising garbage,False,2013-12-10 03:18:46,"This app has been taken over by ads that shift you away from hornet to the App Store or google ads. 

Just be prepared to pay if you actually want to use it 

Useable, and trashy site",,1
1175,4,Blahkklj,Pretty Good,False,2013-07-20 16:46:31,"A good alternative app, better if your looking for more then just Hook-ups.",,4
1176,5,Tony_w1991,Awesome App!!,False,2013-10-23 22:11:20,"I meet and chat with. Lot of cool, down to earth guys here!  5 stars",,5
1177,1,Matt010288,Too slow,False,2013-08-22 13:21:29,Still ridiculously slow. Lots of spam bots. Getting rid of it soon if nothing is done about it. Go to jack'd. So much better than this worthless piece of crap app.,,1
1178,4,Noweyy,It's better,False,2013-06-02 14:21:03,But it does crash,,3
1179,3,windbite,Good but crashes or errors too much,False,2013-06-03 22:30:12,Better than grindr,,5
1180,4,mrjsutphenEDU,Not as popular as Grindr but works well,False,2017-01-08 12:21:09,Needs more members,,3
1181,5,Daduong,Awesome app,False,2013-05-21 20:15:00,Way better than Grindr,,5
1182,5,hardntasty,Perfection,False,2013-04-17 12:38:26,Alot better than Grindr!,,5
1183,5,B0y1d3r,Great app,False,2013-04-11 15:18:58,Easy to use and navigate,,5
1184,3,MitchPNAD27,Great with issue,False,2013-01-13 19:55:33,I love the format and the profile views however I'm getting messages from people in Brazil...what the....??!!,,3
1185,2,Deeznutz9075754876,No,False,2012-10-14 06:00:11,Distance is out or order so not as good at grindr plus the pic display seems very old fashion not really my site of choice grindr is a lot better,,3
1186,3,Williamtword,Only rated so it would stop popping up,False,2012-10-08 22:34:39,It's an ok app. There are better out there though.,,3
1187,2,Kraig Emery Tubbs,Meh,False,2012-07-10 02:57:08,"This app isn't much better than Grindr, as was promised, and it always has a hard time connecting/loading",,3
1188,3,Phil the Star Trek fan,Good but...,False,2012-04-30 23:43:10,App constantly crashes! Fix this issue and you've got 5 stars.,,1
1189,5,Billy3616,Love this app,False,2017-05-15 16:52:43,Easy to use and lots of guys on there.,,5
1190,5,Gabrielvness16,To be honest that amazing to find on the way,False,2017-02-21 04:24:29,🌈💕😫,,5
1191,4,Derdmn,Latest update is worth it.,False,2014-03-23 03:18:26,Finally a good app.,,5
1192,1,Cape town Giacomo,Can not login to app after update,False,2016-03-23 03:43:52,After the latest update the ability to login to the app is non existent. The support doesn't even respond.,,1
1193,4,williamfromcolumbus,Better app,False,2013-12-29 19:55:25,One of the better social apps for gay men. Better than Grindr.,,5
1194,4,tommys1960,Great,False,2013-05-05 21:03:36,Having a great time meeting new guys from all over.,,5
1195,5,Bobbi Hamblin,Awesome,False,2013-05-23 16:22:32,Much better than Grindr,,5
1196,2,Jobe2433,Ok when it works,False,2013-05-23 01:42:50,App crashes alot and does not load all of the time. Needs some work but will be great one day!,,1
1197,4,Frankieeeee :),Very fun!  So many people's,False,2013-04-11 15:41:24,"I like this app, definitely more fun to use then grindr",,5
1198,2,Richin951,2nd Review,False,2013-03-24 11:05:17,"Hornet is unstable, gets ""stung"" often. Subscription does not help. When it is working, it is decent. Nonetheless I'll probably dump this app by end of subscription unless it stabilizes",,2
1199,2,Jeffery Wells,Chat,False,2012-12-27 00:04:30,The chat feature is always down. It's hard to meet guys if you can't chant with them on the app,,2
1200,4,T. Andrews,Better than grindr,False,2012-06-21 06:11:40,There's a lot of cool features!,,4
1201,1,NightShade2178,Annoying,False,2012-12-24 08:22:28,"Does the ""Hornet Team"" really need to send that many messages? I didn't download the app to chat with the team. Deleted because it was annoying.",,2
1202,5,Orli79,Love,False,2012-07-21 00:37:09,Is so much better than grinder!!!!,,5
1203,4,Loso413,Pretty cool,False,2014-10-17 16:47:34,The setup is great and it give a lot of options to connect with people.,,5
1204,1,TaneyLaneKid,Won't load past initial home screen!,False,2011-11-10 16:59:42,"This app is, at the moment, completely unusable. Might try again next week.",,1
1205,5,FuninSF,Great new app!!!,False,2011-10-29 20:08:24,Finally a better app than grindr or jackd!!!,,5
1206,1,Dmart001,Great if you like talking to bots,False,2017-04-24 20:39:02,"90% of the profiles on here are fake. They all have either ""looking"" or "" lonely"" as their one word description. They really need to fix this to make this app worth while.",,2
1207,3,Wesley Macintosh,Horrible app,False,2017-01-26 09:35:36,After the last update... OMG This app is horrible. Bad layout and a lot of bugs.,,1
1208,2,morphias101,Do not upgrade,False,2015-09-01 23:54:59,Done upgrade unless you want a gigantic Facebook ad in the middle of your page.,,3
1209,5,1000Hearts,Too much,False,2015-05-22 06:49:28,I can't stop.,,1
1210,5,Jakeboi125,Great,False,2014-10-23 23:26:34,Love this app. It's really handy and has great features.,,5
1211,4,Joey's peach,L O V E.    I T,False,2014-09-25 03:57:39,Love the app. It's way better then any other gay dating site I've downloaded before. Keep it up!!,,5
1212,4,Cokacola,Enjoyable enough,False,2014-02-17 16:52:50,"I have some pretty good interactions on hornet. Lots of sexy guys, but not a great social group outside of the app.",,3
1213,5,Nikaluxv,Great app,False,2014-05-30 00:40:14,This app is just awesome not like any other .,,5
1214,4,HipHomme,Decent,False,2013-05-05 23:25:31,"This app is pretty good in comparison to most gay dating/social apps, but people are still very limited.",,3
1215,3,Kevyn Themyscira,Decent,False,2013-07-18 16:21:44,A little slow and or lagging at times but so far it's a decent app.,,3
1216,3,Bigg Catt,It's better then grindr,False,2013-04-08 05:16:02,It's better then grindr or gayutah but still needs work.,,3
1217,5,Gar60313,:),False,2013-05-05 22:27:11,Better than Grindr!,,5
1218,5,BrooklynDandy,Easy to use,False,2012-12-20 16:49:43,Great and easy to use,,5
1219,2,profkingfish,"Meh, could be better",False,2013-03-25 21:41:07,Seems their server is down all the time. Very frustrating.,,2
1220,4,Giraffeboy13,Pretty great,False,2012-10-09 07:12:14,I really like it except it keeps crashing.,,4
1221,4,Bestomc,Quite good,False,2014-11-22 16:30:19,"4stars for this app, not too hard to use.",,4
1222,5,Zac Guzman,Great app,False,2012-08-21 04:12:57,Love this app way better then the grindr app by far,,5
1223,1,NeonBaboon,Full of Bots,False,2017-04-24 04:02:52,There are a staggering amount of bots on this app. More than I've seen on Grindr even. They seem to be doing nothing about this. There are also too few guys on it.,,2
1224,1,DJMarkSF,Jam-packed with fake profiles,False,2017-04-09 22:57:40,"Apparently the infestation of fake profiles has chased most of the legitimate users away. That aside, this app offers nothing unique compared to other apps in this category.",,1
1225,1,Baihaus1234,Log off,False,2016-10-01 10:51:45,Profiles stay on for more than one week after you log off... what is the point? Pretending a lot are online? Little interaction,,1
1226,4,Appuzr0012,Better,False,2012-12-24 02:57:17,Way better than Grindr!!!!,,5
1227,1,Yao Saephan,Profile picture is squished,False,2014-09-20 02:02:45,My profile pictures end up looking all squished every time I upload one,,1
1228,3,John Nichols,Glitchy,False,2014-06-27 15:24:40,The ap is clever when it works but is very testy. A lot of South American users. All in all it's worth it.,,4
1229,1,Doskie,Loading issues,False,2014-05-18 04:33:58,There is a loading issue. It's unable to load profile pictures can ya fix it please!!!!,,1
1230,5,M345234,Love Hornet!,False,2013-10-24 01:13:03,A great app to meet other cool people!  Love the extra features!,,5
1231,1,alex orlando,Audio adverts and lags.,False,2013-05-30 04:44:59,Not sure which is worse... The lag on the app or the audio advertising that makes me not care about the lag and close my app. Nuff Said.,,2
1232,5,Slayton134,Way better than grinder!!!,False,2013-04-30 19:57:08,Awesome,,5
1233,5,Dbourd,Great app. Love the multi picture option,False,2013-03-12 01:46:42,C,,3
1234,5,hondagizmo,Excellent,False,2013-03-07 05:18:55,Better than Grindr!,,5
1235,4,HowardLT,Great,False,2015-10-23 05:14:07,Better than most,,5
1236,3,Dunclenator,App,False,2012-08-10 04:08:50,App tends to be a little slow and crashes a lot. But other then that it's a decent app.,,3
1237,5,TrinRichard,Awesome App,False,2011-12-01 21:02:59,Great with pictures for swapping pics,,5
1238,1,Tonbgio,Too many ads and not enough people,False,2016-10-08 01:27:15,The ads make it impossible to scroll,,1
1239,5,lukerhodespiano,Best Gay dating app PERIOD,False,2015-01-11 00:21:07,Why don't more guys use this app instead of grindr...?,,1
1240,4,tedDent,Good app for my area.,False,2014-06-09 18:04:25,I use the app on daily bases. It is user friendly.,,4
1241,5,Inn bliss,Great app. Never fails,False,2014-11-09 22:16:19,It's a great app with lots of choices.,,5
1242,4,SeaBoi80,Great App!,False,2012-10-28 00:30:41,Needs more users in the Seattle area but great functionality :),,4
1243,1,D4449,Needs fixing,False,2014-05-15 17:59:08,"I can't clear any of my messages, only have the option to block or report",,1
1244,1,App User in the USA,Ads come up without being clicked.,False,2014-02-19 12:57:21,Full screen ads appear at random while using the app.,,4
1245,1,Rubicell,Not signing in,False,2013-10-17 11:34:12,The app won't let me sign in to access my existing account. I've tried resetting my password but I never get an email to reset my password.,,1
1246,3,Nathan ramirez78,M,False,2013-10-15 03:32:11,Need more real guys there's to many children focus on 30 n over,,2
1247,1,jcsoliman,Better Grindr?,False,2013-06-23 17:28:19,"Yes, features-wise it's what Grindr should have been. But what do you with the features if the app is laggy, slow and unresponsive. Those are 3 synonyms. You get my point.",,3
1248,5,junbug7176,Awesome app!,False,2013-06-21 04:20:26,Love this app! Similar but much better than manhintl!,,5
1249,3,mistamatu,Faster servers please,False,2013-06-08 20:03:07,Load times too long,,2
1250,2,Goatyunicornmomolocoton,I can't make it work,False,2013-04-21 01:50:56,This app is not working on my iPad as soon as the logo screen appears stays like that  and the app never starts,,1
1251,5,JesseSmith93,Love it,False,2013-04-17 15:29:39,Works just as advertised,,5
1252,5,Tony the line cook,Nice,False,2013-03-16 07:33:01,Love it. Made friends right away.,,5
1253,5,StudentMSU,Love,False,2013-02-18 06:13:37,Love the distance. So much more than grindr.,,5
1254,5,Bark605,Great Social App,False,2013-01-25 23:47:03,So much better than grindr and it's free!,,5
1255,5,Cjpnx,Love this,False,2012-09-17 00:13:31,Something Grindr should be like,,3
1256,5,RQF5151,I love it,False,2012-09-04 16:09:03,It's a great app and I love it's swipe function,,5
1257,5,nprnickname,It's like the perfect grindr!,False,2012-08-05 06:10:45,Worth a try,,4
1258,5,...…..,Need More Guys,False,2012-04-19 22:50:04,not really much guys on here...,,2
1259,5,Shaedan1998,AMAZING!!!!!❤️❤️❤️❤️,False,2016-10-02 03:22:38,"I am so blessed I got this app, not only did I fall in love with the cutest boy ever, but I met my soulmate💜💜💜🏳️‍🌈",,5
1260,4,Fishdogplant,Very good app,False,2014-07-30 02:20:37,"Effective. Not buggy. Good pics, good control of profile.",,4
1261,5,Preppin,Very good app,False,2015-03-02 19:07:14,Very good app! Very handy at meeting new people in a new area,,5
1262,5,Matt120394,Best app! Only the adds are annoying!,False,2015-02-08 17:45:23,Cool app.,,5
1263,5,Batmancw,Great way to meet guys!,False,2014-12-15 05:45:10,Like the app a lot!,,5
1264,1,fdanny03,Stop hornet team sending messages,False,2014-08-24 02:12:59,Can you guys please stop sending messages from the hornet team because it's totally annoying,,1
1265,4,Get2.,resourceful,False,2013-04-11 22:13:52,"i wish it still had the invisible feature.  also, more filter options",,3
1266,1,Carl8218,Bad!,False,2014-07-18 03:31:29,This new version is not working for me at all. I can't see photos that people give me access to. It won't update my conversations. So annoying.,,1
1267,1,alemore,Crashing,False,2014-04-10 01:29:56,The app crashes every time I try to open a message please fix this as soon as possible,,1
1268,1,usapride2004,Obnoxious Ads,False,2013-10-18 01:39:13,The update added ads. They are horribly obnoxious and include a large button to X out the add that brings you to the paid version of the app. Totally garbage. Barely worth using.,,1
1269,2,SultanRS,DO NOT UPDATE. YOU GET ADS,False,2013-10-17 03:41:37,"They describe the update as ""minor bug fixes"", but what you really get is Ads at the bottom of the screen. I suggest you don't update.",,2
1270,5,Fabian Streit,Better then grinder,False,2013-08-18 20:58:47,Better then grinder,,3
1271,5,BreezeBboy,Hornet,False,2013-05-09 18:40:44,I think hornet is way better that Grindr !!!,,2
1272,4,James Hickman,Ok so far,False,2012-10-28 22:10:42,"Mine works fine, but then i havent updated yet. So.....",,3
1273,1,ShaneSaid,Messages,False,2013-02-22 15:31:14,"I keep getting notifications for messages, they never load and I've reinstalled, not working!",,1
1274,5,alfonsog2,Cool guys,False,2013-01-24 05:36:17,Mostly college age but awesome better than grindr,,5
1275,4,AShapiro,Pretty good,False,2012-05-12 21:22:26,"Great concept, but constantly crashes",,3
1276,4,ockalidude,It's a good design,False,2014-09-23 06:44:45,Just needs to be marketed a bit more.,,3
1277,5,Sam Maverick,Best app for Twinks,False,2016-12-16 08:50:11,"As a sugar free daddy who attracts Twinks ages 18-26, I can tell you Hornet is the best app for Twinks who like daddies.",,5
1278,5,Bergmanklaus,Cool for hook up,False,2014-05-28 03:14:38,"If u want to hook up fast, this is the perfect place",,5
1279,1,Doug526,Chats all missing,False,2014-01-29 16:01:42,Logged on today and all my previous chats over a week old were just gone. Missing. Complete junk app worse than Gr***r.,,1
1280,4,Willuloveit,Loveitorleaveit,False,2013-08-09 02:36:37,"Awesome App! 
Lots of cute guys, just don't appreciate the guys that post fake pics!",,5
1281,1,Donnie C Jones,Still too many bugs,False,2013-08-16 19:41:12,Doesn't load often and very few active guys,,2
1282,5,robbieboi78,Love it!,False,2012-08-11 19:58:49,What Grindr should have been alright...,,3
1283,5,Toucan86,Hornet,False,2012-06-21 16:01:06,Really great app u can do much more then Grindr,,5
1284,5,JaysonLeeM,Awesome,False,2012-05-17 16:15:43,"Not as well known as Grindr, but this is everything we wanted from Grindr, but free. Awesome!",,4
1285,1,UHaveN0Friendz,Frustrating.,False,2012-05-05 23:17:24,Crashes constantly. I might like it more if I could use it for more than 2 minutes at a time.,,2
1286,5,crashzero11,Awesome,False,2012-02-13 17:54:45,Hasn't crashed yet. ;),,5
1287,1,DigustedinRDU,Amazing Support,False,2016-12-08 23:49:32,"Why is there not an easy way to contact support from the app?

I have been contacted by a profile that claims to be 19 years old and he's actually 15.",,1
1288,5,MauriceDP,Awesome!,False,2014-09-10 19:09:42,"My fav app, definitely one of the best I'm ever used.",,5
1289,3,My_low,Great!,False,2014-07-28 11:30:31,Works great but swiping the sent pics need a bit work,,4
1290,5,Ziansecret,Good,False,2014-07-27 18:01:40,This is very good apps and it's easy to navigate.,,5
1291,4,Fratfun,Purposeful,False,2013-06-25 10:32:08,Great way to display and send pics,,5
1292,4,hamwise79,Much better than Grindr,False,2013-05-29 14:36:48,The best app I've found for locating gay dudes,,5
1293,5,Wherehouse,Easy to use,False,2013-05-29 19:51:01,Simple an fun,,4
1294,4,JW8866,Good start,False,2012-02-18 09:08:31,Not bad. A bit sluggish at times,,3
1295,2,kzol,Sufficient,False,2013-05-20 14:53:42,Ok but not great. Cumbersome design and navigation. Mostly freemium if you want it to be of any use. Not great for simply connecting and making friends.,,3
1296,5,Matt Jacobson,Awesome!,False,2012-08-08 16:08:05,Finally a real way of doing it...,,5
1297,3,FJavy,Jav,False,2012-05-08 19:07:41,"Crashes a lot. Frequently and not many local guy. But the App will ""get there"" someday.",,2
1298,5,Brodster92,Love it,False,2012-02-01 04:09:33,Use it everyday,,4
1299,5,Dukester503,Hornett,False,2012-01-26 20:36:45,"It is better than Grindr, indeed.",,4
1300,3,TrendyTrey,Meh...,False,2013-09-13 17:41:57,App crashes a lot and has a lot of server problems it seems...,,2
1301,1,Natenightshade,KEEPS CRASHING,False,2015-05-21 21:23:06,Whenever opening another app or sliding down the notification window hornet freezes the whole app is useless.,,1
1302,1,SammySloth,It won't load!,False,2014-09-29 18:32:07,"A week after I made a profile, all it shows after I sign in is the logo. I don't know why it's been doing that -_-",,1
1303,1,process613,Location services error,False,2014-09-16 16:33:43,Prompts me to turn on location services. They are on! Can't get past the prompt. It shuts down.,,1
1304,5,Antwan Peck,Good app,False,2014-03-03 03:58:56,"Omg I love this app soo much , it's so fun and really easy to use :)",,5
1305,3,njotter,Not a bad app,False,2013-08-05 23:40:24,Same concept as all the others with a different name.  The yearly fee is astronomical,,3
1306,3,Jetlife024,Was amazing,False,2015-11-07 19:46:44,Now with this stupid update it won't open.,,1
1307,5,jeremy.baumguardner,Nice app,False,2013-07-22 17:55:41,"I like this app very much. It's better than Grindr, Jack'd, Scruff, & VGL.",,5
1308,5,thiagorez,Great,False,2013-05-22 06:04:53,Lots of features,,4
1309,5,Easytoremember55,Better than grindr,False,2013-04-29 04:21:08,Trust me,,5
1310,5,DavidX_XX,Very cool!,False,2013-02-05 09:45:03,I like the way it's free and it's very easy to use,,4
1311,1,Jared Ventre,Fix the problems,False,2012-10-23 04:28:05,This app was good until the last update. Now it's barely usable. Way too many bugs.,,1
1312,1,David Weston,Hornet...does it ever work?,False,2012-06-04 04:14:56,"That's my story... I get these ""messages"" that I can't log into, because Hornet won't connect...I just started, but I think I'm going to delete this account",,1
1313,5,Jaybo Masters,Great App,False,2013-05-21 15:45:52,Great App with lots of new guys to look at and meet!,,5
1314,1,PaulW97330,Photos,False,2015-06-19 01:19:40,"This new update is terrible. It says it will make it easier to send photos, but now I can't send photos at all. Please fix.",,1
1315,2,Javi013,Constantly crashing,False,2014-10-11 05:58:56,"Really needs to stop crashing, it's infuriating.",,2
1316,1,PartyCubAlex,Terrible unworkable update.,False,2014-09-05 16:58:38,Password errors and home screen just like about a million others. Way to screw up an already mediocre app.,,1
1317,1,DerekLoch,Every app update they lose your profile,False,2014-09-04 21:38:56,It's getting annoying. Grinder is better even with its flaws.,,2
1318,1,Dojo9595,Keeps freezing,False,2013-12-30 02:58:35,"It stops at the logo constantly, and it's getting to the point where I don't want to look anymore.",,2
1319,1,ab405,Played loud music,False,2013-05-30 11:26:04,I clicked on someone's profile and it loudly started playing some weird audio.  Probably an ad of some sort. Avoid this app.,,1
1320,4,FB78216,Lp,False,2013-04-05 18:54:58,"Cool app,just needs less lag on GPS location of members.",,4
1321,5,Bryancoke,Very cool,False,2013-04-08 12:45:29,Just like grindr but better,,3
1322,4,Corextacy,Better UI than Grindr,False,2012-08-01 19:42:43,Much better UI than Grindr.,,5
1323,5,Piel de Otoño,Very good,False,2013-02-23 23:43:28,Very good app. Highly recommend it,,5
1324,5,Pup Shepard,Great app,False,2012-11-22 13:14:51,It does as advertised.  I really like it.,,4
1325,5,Jrjake,Great ap,False,2012-10-29 00:02:00,I like the kys feature,,4
1326,4,Allviola,Great,False,2015-03-10 00:20:36,It's so much better than grindr,,5
1327,5,ezhugs,Cool app,False,2012-07-20 13:56:26,Much better than Grindr.,,5
1328,5,Shaper111,Awesome!,False,2012-04-24 00:07:39,How come ppl still use grindr?!,,5
